Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Armchair (each) (product.metafields.custom.dim_armchair),ASIN code (product.metafields.custom.dim_asin_code),Assembly (product.metafields.custom.dim_assembly),Colour (product.metafields.custom.dim_colour),Cushion fill (product.metafields.custom.dim_cushion_fill),Folding (product.metafields.custom.dim_folding),Frame (product.metafields.custom.dim_frame),Item weight (product.metafields.custom.dim_item_weight),Leg length (product.metafields.custom.dim_leg_length),Number of cabinets (product.metafields.custom.dim_number_of_cabinets),Number of drawers (product.metafields.custom.dim_number_of_drawers),Number of shelves (product.metafields.custom.dim_number_of_shelves),Panels (product.metafields.custom.dim_panels),Primary material (product.metafields.custom.dim_primary_material),Product dimension (product.metafields.custom.dim_product_dimension),Seating capacity (product.metafields.custom.dim_seating_capacity),Seat depth (product.metafields.custom.dim_seat_depth),Seat height (product.metafields.custom.dim_seat_height),Style (product.metafields.custom.dim_style),Three-seater (product.metafields.custom.dim_three_seater),Type (product.metafields.custom.dim_type),Weight capacity (product.metafields.custom.dim_weight_capacity),Weight limit (product.metafields.custom.dim_weight_limit),Short Description (product.metafields.custom.short_description),Product rating count (product.metafields.reviews.rating_count),Backrest type (product.metafields.shopify.backrest-type),Backrest upholstery color (product.metafields.shopify.backrest-upholstery-color),Color (product.metafields.shopify.color-pattern),Frame color (product.metafields.shopify.frame-color),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Seat type (product.metafields.shopify.seat-type),Seat upholstery color (product.metafields.shopify.seat-upholstery-color),Suitable location (product.metafields.shopify.suitable-location),Tabletop color (product.metafields.shopify.tabletop-color),Upholstery color (product.metafields.shopify.upholstery-color),Wood finish (product.metafields.shopify.wood-finish),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
solid-wood-bedside-table-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71I24NrQkuL._SL1200.jpg?v=1789209729,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wooden-bedside-end-table-2-drawers,Wooden Bedside End Table – 2 Drawers,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimensions: End Table Height: (21.5 IN), Length; (17.5 IN), Width: (13.5 IN) </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material: Sheesham Wood, Colour: Brown finish, Style: Contemporary </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Any differentiation in color is part of the natural occurrence and any irregularities in the wood is its inherent characteristic. Wood generally moves with changes of atmosphere and room temperature, some movement of the wood is natural &amp; should be expected, this should not be taken as defect. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Product Requires Basic Self Assembly At Customers End And Comes With Self Assembly Instructions Along With Necessary Accessories. </span></li>
</ul>",Dew's Furniture,Furniture > Tables > Nightstands,"","Bedside end table, brown, Drawer, Living room, Nightstand, rose-wood",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,4044.00,9248.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71MIzSC1F0L._SL1200.jpg?v=1789209835,1,"",false,,,,B08L1CWSCL,, Brown ,,,, 9 kg ,,,2,,, Rose Wood , 44.5D x 34.3W x 54.6H Centimeters ,,,, Modern ,,,,," Product Dimensions: End Table Height: (21.5 IN), Length; (17.5 IN), Width: (13.5 IN) Product Material: Sheesham Wood, Colour: Brown finish, Style: Contemporary ",,,,,brown,,,,,,,,,,,,,,kg,,,active
wooden-bedside-end-table-2-drawers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61XaH78qjsL._SL1200.jpg?v=1789209892,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wooden-bedside-end-table-2-drawers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61onj1v5g6L._SL1200.jpg?v=1789209911,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wooden-bedside-end-table-2-drawers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71X0ssQslYL._SL1500.jpg?v=1789209948,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wooden-bedside-end-table-2-drawers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71mUD3XZUTL._SL1200.jpg?v=1789209951,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wooden-bedside-end-table-2-drawers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/DimensionView-2.png?v=1789210090,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-jali-coffee-table-natural,Sheesham Wood Jali Coffee Table – Natural,"<h2 class=""a-size-base-plus a-text-bold"">About this item</h2>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> PREMIUM QUALITY PRODUCT : Dews Furniture is a brand known to create premium quality designer curated products at customer friendly prices. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> DESIGN AESTHETIC: Japanese-inspired low coffee table featuring elegant rattan mesh sides and a rich walnut brown finish for a sophisticated oriental look </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> PREMIUM MATERIALS: Crafted from solid wood with traditional rattan weaving on the sides, ensuring both durability and visual appeal </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> VERSATILE USE: Perfect for traditional tatami rooms, modern living spaces, or as a stylish tea table for cultural ceremonies </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> COMPACT DIMENSIONS: Low-profile design makes it ideal for intimate seating arrangements while maintaining ample surface area for daily use </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimensions: 51D x 100W x 45H Centimeters </span></li>
</ul>",Dew's Furniture,Furniture > Tables > Accent Tables > Coffee Tables,"","brown, Coffee Table, Living room, rose-wood, Table",true,Style Name,Casual,,,,,,,,,0.0,shopify,100,deny,manual,14699.00,18999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_ff8c6239-8123-4496-8266-8b9b9a6f29fe.jpg?v=1789210676,1,"",false,,,,B0983CYB2Z,, Brown ,,,, 10 kg ,,,,,, Rose Wood , 51D x 100W x 45H Centimeters ,,,,Casual,,Coffee Table,,, PREMIUM QUALITY PRODUCT : Dews Furniture is a brand known to create premium quality designer curated products at customer friendly prices. DESIGN AESTHETIC: Japanese-inspired low coffee table featuring elegant rattan mesh sides and a rich walnut brown finish for a sophisticated oriental look ,,,,,,,,,,,,,lacquered-varnished,,,,,https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_ff8c6239-8123-4496-8266-8b9b9a6f29fe.jpg?v=1789210676,kg,,,active
sheesham-wood-jali-coffee-table-natural,,,,,,,,,Art Deco,,,,,,,,,0.0,shopify,100,deny,manual,10299.00,18999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/DimensionView_d6f2f763-61f8-47a9-b0b3-483fd682d534.png?v=1789210750,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1027/3760/8885/files/81OVDoOkU1L._SL1500.jpg?v=1789229059,kg,,,
sheesham-wood-jali-coffee-table-natural,,,,,,,,,Classic,,,,,,,,,0.0,shopify,100,deny,manual,14699.00,18999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/81OVDoOkU1L._SL1500.jpg?v=1789229059,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51iUru7wcUL.jpg?v=1789229059,kg,,,
sheesham-wood-jali-coffee-table-natural,,,,,,,,,Mid-Century Modern,,,,,,,,,0.0,shopify,100,deny,manual,9999.00,18999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61RDgtyI6GL._SL1500.jpg?v=1789229059,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1027/3760/8885/files/81YsZdj9m2L._SL1500.jpg?v=1789229059,kg,,,
sheesham-wood-jali-coffee-table-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61kBD-818FL._SL1500.jpg?v=1789229059,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-jali-coffee-table-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61VvdrUqAuL._SL1500.jpg?v=1789229059,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-jali-coffee-table-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51iUru7wcUL.jpg?v=1789229059,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-jali-coffee-table-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/81YsZdj9m2L._SL1500.jpg?v=1789229059,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-jali-coffee-table-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61ppw8KTPJL._SL1500.jpg?v=1789229059,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-jali-coffee-table-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/6155W_QkaVL._SL1500.jpg?v=1789229059,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-jali-coffee-table-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71eEl6nQeKL._SL1500.jpg?v=1789229059,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-round-coffee-table-set-honey,Sheesham Wood Round Coffee Table Set – Honey,"<ul>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimension: Table- L 17.7in x B 17.7in x H 23in I Chair- L 16in x B 20.5in x H 33.5in </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material: Sheesham Wood Color: Honey Finish I Style: Modern </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Give Your Home A Luxurious Look With Solid wood Chair | Fits in your space, fits on your budget </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> This is the good quality Chair Over 30 tests conducted to ensure the quality. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> No Assembly Required: The product is delivered in a pre-assembled state </span></li>
</ul>",Dew's Furniture,Furniture > Tables > Accent Tables > Coffee Tables,"","Coffee Table, Honey, Living room, Sheesham wood, Table",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,13999.00,32257.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_f10b4971-0c24-4724-bf81-7839c04d301f.jpg?v=1789212082,1,"",false,,,,B0983DC8R5,,Brown,,,, 70 kg ,,,,,,,L 17.7in x B 17.7in x H 23in,,,, Modern ,,,,, Product Dimension: Table- L 17.7in x B 17.7in x H 23in I Chair- L 16in x B 20.5in x H 33.5in Product Material: Sheesham Wood Color: Honey Finish I Style: Modern ,,,,,,,,,,,,,lacquered-varnished,,,,,,kg,,,active
sheesham-wood-round-coffee-table-set-honey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/DimensionView_93cc05f6-7b94-4ff7-bedb-7c7791cf2ba6.png?v=1789212136,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-square-coffee-table-walnut,Sheesham Wood Square Coffee Table – Walnut,"<ul>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimension: Table- L 22.8in x B 22.8in x H 24.8in I Chair- L 19.7in x B 16.5in x H 33in </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material: Sheesham Wood Color : Walnut Finish Style : Contemporary </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Patio Table Set is made from High Quality Sheesham Wood to ensure the Durability &amp; Features in space saving, elegant, beliving that it will bring you much convenience no matter when you are reading or surfing on-line. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> No Assembly Required: The product is delivered in a pre-assembled state </span></li>
</ul>",Dew's Furniture,Furniture > Outdoor Furniture > Outdoor Tables > Coffee Tables,"","Coffee Table, Living room, Sheesham wood, Table, walnut",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,6111.00,10811.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_0577cdb0-8ed1-4b38-a810-61f9debec8fd.jpg?v=1789212515,1,"",false,,,,B0983GJ2YG,, Walnut Finish ,,,, 70 kg,,,,,,Sheesham Wood,L 22.8in x B 22.8in x H 24.8in ,,,,  Contemporary ,,,,, Product Dimension: Table- L 22.8in x B 22.8in x H 24.8in I Chair- L 19.7in x B 16.5in x H 33in Product Material: Sheesham Wood Color : Walnut Finish Style : Contemporary ,,,,walnut,,,,,,,,,lacquered-varnished,,,,,,kg,,,active
sheesham-wood-square-coffee-table-walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61TK9Lb0l5L._SL1066.jpg?v=1789212460,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-square-coffee-table-walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/DimensionView_bcf4ce34-6a84-48f3-97bc-f95611c16c9f.png?v=1789212566,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
solid-sheesham-wood-round-coffee-table-natural,Solid Sheesham Wood Round Coffee Table – Natural Teak Finish,"<h2 class=""a-size-base-plus a-text-bold"">About this item</h2>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimension: Table- L 30in x B 30in x H 13in </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material:- Sheesham Wood, Color: Natural Teak Finish, Style: Contemporary </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The product requires basic self assembly at customers end and comes with necessary accessories. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> A Stylish And Elegant Touch To Your Home, Dining Room, Kitchen, Bedroom and Living Room. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Give Your Home A Luxurious Look With Solid wood table | Fits in your space, fits on your budget </span></li>
</ul>",Dew's Furniture,Furniture > Tables > Accent Tables > Coffee Tables,"","Coffee Table, Living room, Natural, Sheesham wood, Table",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,5499.00,11028.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_d717f9c7-7e2f-4bd4-8f14-03afd6c00b99.jpg?v=1789213366,1,"",false,,,,B0983C2F9K,,Natural Teak Finish  ,,,, 10 kg ,,,,,, Rose Wood , 78D x 78W x 35H Centimeters ,,,, Contemporary ,,,,," Product Dimension: Table- L 30in x B 30in x H 13in Product Material:- Sheesham Wood, Color: Natural Teak Finish, Style: Contemporary ",,,,,,,,,,,,,untreated-natural,,,,,,kg,,,active
solid-sheesham-wood-round-coffee-table-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61g7O20ECKL._SL1500.jpg?v=1789213114,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
solid-sheesham-wood-round-coffee-table-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71j55-hRBlL._SL1434.jpg?v=1789213487,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
solid-sheesham-wood-round-coffee-table-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/41wjGBd8YNL.jpg?v=1789213515,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
square-folding-coffee-table-natural-brown,Square Folding Coffee Table – Natural Brown,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimension: Table- L 22in x B 22in x H 24in </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material:- Sheesham Wood, Color: Natural Brown Teak Finish, Style: Contemporary </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> This splendid style of wooden coffee table create a beautiful impression with perception of modernization </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> No Assembly Required: The product is delivered in a pre-assembled state </span></li>
</ul>",Dew's Furniture,Furniture > Tables > Accent Tables > Coffee Tables,"","brown, Coffee Table, Living room, Natural, Sheesham wood, Table",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,3199.00,9558.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_1a718961-f1fd-4347-bda0-a499bac5e62f.jpg?v=1789214263,1,"",false,,,,B0983C7THG,, Brown ,,,, 10 kg ,,,,,, Rose Wood ,L 22in x B 22in x H 24in ,,,,Contemporary,, Polished ,,," Product Dimension: Table- L 22in x B 22in x H 24in Product Material:- Sheesham Wood, Color: Natural Brown Teak Finish, Style: Contemporary ",,,,,,,,,,,natural-brown,,lacquered-varnished,,,,,,kg,,,active
square-folding-coffee-table-natural-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71ikEL0Db3L._SX679.jpg?v=1789214212,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
square-folding-coffee-table-natural-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/DimensionView_f3c3afc1-3d01-4f9a-81d4-f228182960c0.png?v=1789214362,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
solid-sheesham-wood-4-seater-dining-table,Solid Sheesham Wood 4 Seater Dining Table -Teak Finish,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Dimensions:- Table: Length 39 Inch x Width 39 Inch x Height 30 Inch, Chair: Length 17 Inch x Width 17 Inch x Height 39 Inch </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> .Primary Material: Sheesham Wood Product Material: Sheesham Wood, Seating Capacity: 4 Seat Colour:(1. Teak Finish), 3. Material : Sheesham Wood | Chair Assembly - Pre-assemble -Not Required , Table Assembly - Required </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Warranty: The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> These dining chairs are a great addition to any home. With Luxury seats and a beautifully finished wood frame, you can't go wrong with these dining table set. These simple yet elegant dining table set are sure to impress. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Product Requires Basic Self Assembly At Customers End And Comes With Self Assembly Instructions Along With Necessary Accessories. Also can book a Free of Cost Assembly service by using the link </span></li>
</ul>",Dew's Furniture,Furniture > Furniture Sets > Kitchen & Dining Furniture Sets,"","4 Seater Dining Table, brown, chair, Dining Table, dining-room, Sheesham wood, Table",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,23054.00,29267.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/81C0gLK2irL._SL1500.jpg?v=1789214491,1,"",false,,,Length 17 Inch x Width 17 Inch x Height 39 Inch,B08LGR9MHN,, Brown ,,,, 72 kg ,,,,,,Sheesham Wood, 99.1 x 99.1 x 76.2 Centimeters ,4 Seat,,,Modern,,,,," Dimensions:- Table: Length 39 Inch x Width 39 Inch x Height 30 Inch, Chair: Length 17 Inch x Width 17 Inch x Height 39 Inch .Primary Material: Sheesham Wood Product Material: Sheesham Wood, Seating Capacity: 4 Seat Colour:(1. Teak Finish), 3. Material : Sheesham Wood | Chair Assembly - Pre-assemble -Not Required , Table Assembly - Required ",,,,brown; teak,,,,,,,,,,,,,,,kg,,,active
solid-sheesham-wood-4-seater-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71djiTnzgfL._SL1500.jpg?v=1789214513,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
solid-sheesham-wood-4-seater-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61ZdsyXMvrL._SL1500.jpg?v=1789214500,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
solid-sheesham-wood-4-seater-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61rfUPszLBL._SL1500.jpg?v=1789214533,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
solid-sheesham-wood-4-seater-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61jAUvRTJjL._SL1500.jpg?v=1789214544,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-study-table-teak-finish,Sheesham Wood Study Table with 2 Drawers Storage – Teak Finish,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimension: L 120 cm x 40 cm x H 76 cm </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material: Sheesham Wood, Colour: Teak finish, Style: Contemporary </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> We Provide The Best Quality Products. Every Product Goes Through A Tough Quality Check To Ensure That We Can Serve Our Best Way. Only Made In India Products. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The product requires basic self assembly at customers end and comes with self assembly instructions along with necessary accessories. </span></li>
</ul>",Dew's Furniture,Furniture > Office Furniture > Desks > Writing Desks,"","Bedroom, Drawer, Living room, Sheesham wood, Storage, Table",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,18022.00,21655.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61RHIKRSI8L._SL1100.jpg?v=1789215115,1,"",false,,,,B08LGTT7CY,, Brown ,,,,,,,2,1,,Sheesham Wood, 40D x 120W x 76H Centimeters ,,,, Contemporary ,,"Bedroom, Living Room",,," Product Dimension: L 120 cm x 40 cm x H 76 cm Product Material: Sheesham Wood, Colour: Teak finish, Style: Contemporary The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects ",,,,,teak,,,,,,,,,,,,,,kg,,,active
sheesham-wood-study-table-teak-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61D2essqTQL._SL1100.jpg?v=1789215167,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-study-table-teak-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/6120CZ3DVBL._SL1100.jpg?v=1789215150,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-study-table-teak-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61nUrHP4CGL._SL1100.jpg?v=1789215184,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
